Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Dia,27-junio-2026,27-junio-2026.1,27-junio-2026.2,27-junio-2026.3,27-junio-2026.4,27-junio-2026.5,27-junio-2026.6,27-junio-2026.7,27-junio-2026.8,27-junio-2026.9,27-junio-2026.10,27-junio-2026.11,27-junio-2026.12,27-junio-2026.13,27-junio-2026.14,27-junio-2026.15,27-junio-2026.16,27-junio-2026.17,27-junio-2026.18,27-junio-2026.19,27-junio-2026.20,27-junio-2026.21,27-junio-2026.22,27-junio-2026.23,27-junio-2026.24,27-junio-2026.25,27-junio-2026.26,27-junio-2026.27,27-junio-2026.28,27-junio-2026.29,27-junio-2026.30,27-junio-2026.31,27-junio-2026.32,27-junio-2026.33,27-junio-2026.34,27-junio-2026.35,27-junio-2026.36,27-junio-2026.37,27-junio-2026.38,27-junio-2026.39,27-junio-2026.40,27-junio-2026.41,27-junio-2026.42,27-junio-2026.43,27-junio-2026.44,27-junio-2026.45,27-junio-2026.46,27-junio-2026.47,27-junio-2026.48,27-junio-2026.49,27-junio-2026.50,27-junio-2026.51,27-junio-2026.52,27-junio-2026.53,27-junio-2026.54,27-junio-2026.55,27-junio-2026.56,27-junio-2026.57,27-junio-2026.58,27-junio-2026.59,27-junio-2026.60,27-junio-2026.61,27-junio-2026.62,27-junio-2026.63,27-junio-2026.64,27-junio-2026.65,27-junio-2026.66,27-junio-2026.67,27-junio-2026.68,27-junio-2026.69,27-junio-2026.70,27-junio-2026.71,27-junio-2026.72,27-junio-2026.73,27-junio-2026.74,27-junio-2026.75,27-junio-2026.76,27-junio-2026.77,27-junio-2026.78,27-junio-2026.79,27-junio-2026.80,27-junio-2026.81,27-junio-2026.82,27-junio-2026.83,27-junio-2026.84,27-junio-2026.85,27-junio-2026.86,27-junio-2026.87,27-junio-2026.88,27-junio-2026.89,27-junio-2026.90,27-junio-2026.91,27-junio-2026.92,27-junio-2026.93,27-junio-2026.94,27-junio-2026.95,27-junio-2026.96,27-junio-2026.97,27-junio-2026.98,27-junio-2026.99,27-junio-2026.100,27-junio-2026.101,27-junio-2026.102,27-junio-2026.103,27-junio-2026.104,27-junio-2026.105,27-junio-2026.106,27-junio-2026.107,27-junio-2026.108,27-junio-2026.109,27-junio-2026.110,27-junio-2026.111,27-junio-2026.112,27-junio-2026.113,27-junio-2026.114,27-junio-2026.115,27-junio-2026.116,27-junio-2026.117,27-junio-2026.118,27-junio-2026.119,27-junio-2026.120,27-junio-2026.121,27-junio-2026.122,27-junio-2026.123,27-junio-2026.124,27-junio-2026.125,27-junio-2026.126,27-junio-2026.127,27-junio-2026.128,27-junio-2026.129,27-junio-2026.130,27-junio-2026.131,27-junio-2026.132,27-junio-2026.133,27-junio-2026.134,27-junio-2026.135,27-junio-2026.136,27-junio-2026.137,27-junio-2026.138,27-junio-2026.139,27-junio-2026.140,27-junio-2026.141,27-junio-2026.142,27-junio-2026.143,27-junio-2026.144,27-junio-2026.145,27-junio-2026.146,27-junio-2026.147,27-junio-2026.148,27-junio-2026.149,27-junio-2026.150,27-junio-2026.151,27-junio-2026.152,27-junio-2026.153,27-junio-2026.154,27-junio-2026.155,27-junio-2026.156,27-junio-2026.157,27-junio-2026.158,27-junio-2026.159,27-junio-2026.160,27-junio-2026.161,27-junio-2026.162,27-junio-2026.163,27-junio-2026.164,27-junio-2026.165,27-junio-2026.166,27-junio-2026.167,27-junio-2026.168,27-junio-2026.169,27-junio-2026.170,27-junio-2026.171,27-junio-2026.172,27-junio-2026.173,27-junio-2026.174,27-junio-2026.175,27-junio-2026.176,27-junio-2026.177,27-junio-2026.178,27-junio-2026.179,27-junio-2026.180,27-junio-2026.181,27-junio-2026.182,27-junio-2026.183,27-junio-2026.184,27-junio-2026.185,27-junio-2026.186,27-junio-2026.187,27-junio-2026.188,27-junio-2026.189,27-junio-2026.190,27-junio-2026.191
Subir,IGR,Blq.10,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,0","17,77","10,0","11,70","14,0","6,04","14,0","7,84","4,0","2,04","25,0","1,77","13,0","1,64","19,0","1,15",,,"12,0","1,21","19,0","1,15","13,0","0,80","13,0","0,90","13,0","0,89","3,0","0,78","13,0","0,81","3,0","0,79","13,0","0,74","11,0","0,80","3,0","0,83","13,0","0,95","13,0","1,00","2,0","0,98","2,0","0,98","2,0","0,98","13,0","0,91","2,0","0,96","13,0","0,82","13,0","0,79","13,0","0,68","13,0","0,78","13,0","0,78","5,0","0,79","13,0","0,88","17,0","1,32","17,0","1,36","13,0","1,30","2,0","1,68","3,0","4,58","14,0","2,83","22,0","10,88","7,0","19,77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.10,Indivisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147,0","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.11,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,0","0,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.11,Indivisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,0","16,10","149,0","10,45","134,0","5,42","166,0","6,90","147,0","1,70","145,0","1,21","159,0","1,07","170,0","0,13",,,"230,0","0,13","199,0","0,13","138,0","0,20","146,0","0,16","146,0","0,21","134,0","0,31","155,0","0,26","148,0","0,30","136,0","0,37","141,0","0,41","140,0","0,37","136,0","0,38","139,0","0,38","159,0","0,45","155,0","0,48","156,0","0,45","155,0","0,45","132,0","0,43","144,0","0,26","146,0","0,36","140,0","0,26","131,0","0,34","133,0","0,39","136,0","0,44","130,0","0,49","150,0","0,78","164,0","1,01","141,0","1,08","220,0","1,35","172,0","3,96","154,0","2,46","142,0","9,90","138,0","18,35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.12,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,0","17,80","26,0","11,92","21,0","6,05","5,0","7,85","13,0","2,08","13,0","1,80","24,0","1,72","12,0","1,29","27,0","0,14","43,0","0,14","12,0","1,18","14,0","0,86","37,0","1,00","14,0","0,92","10,0","0,84","10,0","0,82","10,0","0,84","11,0","0,77","3,0","0,82","10,0","0,88","38,0","0,99","23,0","1,08","12,0","0,99","12,0","0,99","12,0","0,99","2,0","0,97","12,0","0,99","13,0","0,84","7,0","0,84","13,0","0,70","13,0","0,79","13,0","0,79","3,0","0,80","13,0","0,89","40,0","1,40","13,0","1,37","2,0","1,33","13,0","1,75","7,0","4,59","19,0","2,87","13,0","10,95","14,0","19,81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.13,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,0","17,82","14,0","11,94","13,0","6,09","7,0","7,86","13,0","2,11","24,0","1,92","14,0","1,76","108,0","0,14","13,0","0,26","13,0","0,15","43,0","0,14","13,0","0,90","19,0","1,15","2,0","0,97","26,0","0,89","13,0","0,86","13,0","0,85","3,0","0,82","10,0","0,88","13,0","0,93","19,0","1,15","19,0","1,15","13,0","1,00","27,0","1,04","13,0","1,00","12,0","0,99","13,0","1,01","13,0","0,85","13,0","0,90","6,0","0,76","13,0","0,94","24,0","0,80","13,0","0,84","11,0","0,91","14,0","0,79","13,0","1,47","16,0","1,43","20,0","1,82","13,0","4,63","18,0","2,89","39,0","10,97","13,0","20,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.14,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0","17,93","13,0","11,96","5,0","6,25","12,0","7,88","13,0","2,13","13,0","1,93","26,0","1,81","4,0","0,17","11,0","0,33","11,0","0,33","13,0","0,17","2,0","0,94","18,0","0,18","12,0","1,00","13,0","0,94","26,0","0,90","13,0","0,90","10,0","0,88","13,0","0,94","13,0","0,96","41,0","0,39","41,0","0,39","14,0","1,01","13,0","1,06","27,0","1,03","13,0","1,02","14,0","1,07","13,0","0,90","13,0","0,92","13,0","0,86","13,0","0,95","13,0","0,82","24,0","0,86","13,0","0,92","14,0","0,80","21,0","1,49","13,0","1,50","13,0","1,83","27,0","4,65","5,0","2,90","13,0","10,99","5,0","20,40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.15,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,0","18,21","7,0","12,00","5,0","6,27","4,0","7,95","13,0","2,21","14,0","1,94","13,0","1,86","14,0","0,30","40,0","0,35","13,0","0,34","13,0","0,27","12,0","0,99","10,0","0,19","25,0","1,03","14,0","0,99","14,0","0,96","13,0","0,92","13,0","0,91","13,0","0,95","15,0","0,98","17,0","0,40","42,0","0,40","13,0","1,03","13,0","1,07","19,0","1,15","23,0","1,11","23,0","1,10","14,0","0,95","13,0","0,93","13,0","0,90","12,0","0,99","13,0","0,91","13,0","0,92","2,0","0,97","26,0","0,81","50,0","1,50","34,0","1,54","26,0","1,85","14,0","4,66","5,0","2,92","7,0","11,15","5,0","20,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.16,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,0","18,57","14,0","12,03","13,0","6,43","5,0","7,97","25,0","2,27","13,0","1,95","42,0","1,08","13,0","0,32","69,0","0,42","40,0","0,35","11,0","0,33","25,0","1,02","14,0","0,20","19,0","1,15","12,0","1,00","2,0","0,97","2,0","0,97","13,0","0,96","2,0","0,98","12,0","0,99","16,0","0,43","4,0","0,41","13,0","1,04","19,0","1,15","18,0","0,46","19,0","1,15","19,0","1,15","2,0","0,96","2,0","0,94","14,0","0,97","22,0","1,06","2,0","0,95","2,0","0,96","12,0","1,04","5,0","0,83","14,0","1,67","26,0","1,55","11,0","1,87","11,0","4,69","5,0","2,94","13,0","11,19","14,0","20,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.17,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,0","30,45","132,0","16,84","129,0","10,28","154,0","11,47","116,0","3,00","52,0","2,13","31,0","1,09","11,0","0,33","75,0","0,43","14,0","0,40","53,0","0,35","19,0","1,15","16,0","0,21","13,0","0,22","44,0","1,15","55,0","1,15","55,0","1,15","84,0","1,15","68,0","1,15","56,0","1,15","9,0","0,44","29,0","0,42","42,0","1,15","4,0","0,49","46,0","0,47","30,0","0,46","5,0","0,44","54,0","1,15","67,0","1,15","31,0","1,15","19,0","1,15","105,0","1,15","79,0","1,15","93,0","1,15","109,0","0,84","26,0","1,69","37,0","1,75","52,0","2,10","159,0","7,75","131,0","4,38","136,0","12,81","84,0","34,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.18,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,0","16,16","22,0","10,52","4,0","5,44","25,0","6,91","8,0","1,71","16,0","1,23","5,0","1,10","14,0","0,35","63,0","0,44","10,0","0,43","16,0","0,41","14,0","0,21","9,0","0,23","37,0","0,24","21,0","0,32","25,0","0,27","17,0","0,31","14,0","0,38","28,0","0,42","48,0","0,38","14,0","0,47","9,0","0,45","29,0","0,46","50,0","0,50","30,0","0,48","13,0","0,47","38,0","0,45","29,0","0,27","10,0","0,37","13,0","0,27","16,0","0,35","28,0","0,40","30,0","0,45","12,0","0,50","41,0","0,85","25,0","1,02","25,0","1,10","24,0","1,37","33,0","3,97","18,0","2,47","29,0","9,94","3,0","18,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.19,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0","16,25","12,0","10,59","13,0","5,48","9,0","6,94","63,0","1,75","27,0","1,24","2,0","1,13","39,0","0,36",,,"15,0","0,44","10,0","0,43","10,0","0,22","16,0","0,27","30,0","0,26","14,0","0,34","10,0","0,31","14,0","0,33","27,0","0,39","13,0","0,43","13,0","0,39","14,0","0,53","10,0","0,47","16,0","0,47","33,0","0,51","13,0","0,49","20,0","0,48","33,0","0,46","5,0","0,28","37,0","0,38","12,0","0,28","27,0","0,36","15,0","0,41","14,0","0,46","12,0","0,51","56,0","0,86","14,0","1,03","3,0","1,11","5,0","1,39","25,0","3,98","4,0","2,49","26,0","9,95","14,0","18,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.20,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0","16,42","9,0","10,65","12,0","5,52","3,0","7,08","30,0","1,76","40,0","1,25","38,0","1,15","47,0","0,41",,,,,"15,0","0,45","23,0","0,23","14,0","0,39","14,0","0,28","40,0","0,35","14,0","0,32","29,0","0,34","16,0","0,40","30,0","0,44","27,0","0,40","2,0","0,57","24,0","0,58","13,0","0,48","13,0","0,52","10,0","0,51","10,0","0,49","23,0","0,47","13,0","0,29","19,0","0,39","14,0","0,29","2,0","0,38","22,0","0,42","14,0","0,47","9,0","0,52","13,0","0,87","5,0","1,04","37,0","1,12","8,0","1,40","2,0","3,99","3,0","2,50","12,0","10,01","12,0","18,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.21,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,0","16,45","3,0","10,85","12,0","5,59","13,0","7,20","26,0","1,78","79,0","1,27","27,0","1,16",,,,,,,,,"16,0","0,25","14,0","0,44","9,0","0,29","9,0","0,36","9,0","0,33","14,0","0,36","13,0","0,41","9,0","0,45","29,0","0,41","36,0","0,58","54,0","0,61","9,0","0,49","9,0","0,53","14,0","0,56","13,0","0,51","29,0","0,48","30,0","0,30","13,0","0,40","5,0","0,31","13,0","0,39","25,0","0,44","25,0","0,48","14,0","0,53",,,"26,0","1,05","6,0","1,13","2,0","1,44","6,0","4,00","13,0","2,52","11,0","10,03","19,0","18,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.22,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,0","16,52","13,0","10,87","14,0","5,63","5,0","7,22","17,0","1,79","12,0","1,28","9,0","1,23",,,,,,,,,"14,0","0,26",,,"16,0","0,32","14,0","0,37","16,0","0,36","9,0","0,37","23,0","0,42","14,0","0,48","16,0","0,43",,,,,"14,0","0,51","14,0","0,54","16,0","0,60","14,0","0,54","13,0","0,51","13,0","0,31","22,0","0,41","25,0","0,32","5,0","0,40","5,0","0,45","13,0","0,49","13,0","0,54",,,"24,0","1,06","14,0","1,15","13,0","1,45","5,0","4,02","4,0","2,53","7,0","10,23","14,0","18,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.23,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,0","16,67","2,0","10,93","2,0","5,64","20,0","7,25","3,0","1,80","40,0","1,29","4,0","1,26",,,,,,,,,"16,0","0,29",,,"13,0","0,38","16,0","0,40","13,0","0,42","13,0","0,47","16,0","0,43","10,0","0,49","9,0","0,44",,,,,"10,0","0,53","10,0","0,56","16,0","0,63","14,0","0,56","14,0","0,54","13,0","0,33","4,0","0,42","13,0","0,33","13,0","0,41","4,0","0,46","23,0","0,50","23,0","0,55",,,"9,0","1,08","14,0","1,16","9,0","1,46","13,0","4,05","14,0","2,55","8,0","10,34","6,0","18,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.24,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,0","16,74","3,0","11,07","30,0","5,66","16,0","7,35","32,0","1,81","3,0","1,31",,,,,,,,,,,"14,0","0,39",,,"14,0","0,42","13,0","0,47","14,0","0,45","14,0","0,49","10,0","0,45","14,0","0,53","14,0","0,47",,,,,"14,0","0,55","25,0","0,61",,,"10,0","0,59","24,0","0,59","14,0","0,43","14,0","0,49","4,0","0,38","18,0","0,42","5,0","0,47","5,0","0,52","7,0","0,56",,,"23,0","1,09","16,0","1,17","17,0","1,49","3,0","4,07","15,0","2,56","13,0","10,38","26,0","18,95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGR,Blq.25,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,0","16,80","12,0","11,10","14,0","5,78","14,0","7,39","28,0","1,82","27,0","1,32",,,,,,,,,,,"14,0","0,44",,,,,"14,0","0,48","2,0","0,52","9,0","0,55","14,0","0,48","15,0","0,56","10,0","0,48",,,,,"17,0","0,60",,,,,,,,,"14,0","0,46","14,0","0,50","14,0","0,43","32,0","0,48","14,0","0,49","18,0","0,53","5,0","0,57",,,"2,0","1,10","23,0","1,20","27,0","1,50","14,0","4,09","9,0","2,58","9,0","10,40","13,0","19,07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGS,Blq. 1,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","88,45",,,"1,0","124,87",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGS,Blq. 1,Indivisible,,"42,0","64,72","30,0","61,62","37,0","61,71","37,0","58,80","27,0","61,09","37,0","60,88","36,0","58,21","36,0","60,16","36,0","59,71","35,0","58,66","35,0","58,18","35,0","57,27","33,0","60,01","32,0","58,98","31,0","58,45","31,0","58,56","30,0","58,37","31,0","60,26","31,0","59,34","28,0","59,66","23,0","61,26","22,0","60,61","28,0","59,94","18,0","63,02","19,0","63,09","17,0","62,58","17,0","61,08","21,0","62,77","18,0","80,34","20,0","79,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,0","4,13","20,0","4,54","24,0","3,17","25,0","3,23","27,0","3,29","29,0","3,42","30,0","3,61","34,0","3,25","34,0","3,27","37,0","3,04","39,0","2,78","41,0","2,86","41,0","2,91","42,0","2,96","41,0","3,00","43,0","3,06","44,0","3,08","44,0","3,09","44,0","3,12","45,0","3,35","45,0","3,43","46,0","3,49","45,0","3,90","45,0","8,26","44,0","5,72","44,0","18,49","44,0","32,35","41,0","41,41",,,"38,0","54,15",,,"30,0","59,98","30,0","57,65","24,0","60,67","28,0","63,95","21,0","62,53","21,0","68,36","20,0","69,72","28,0","75,64","28,0","67,55","29,0","67,55","22,0","62,66","32,0","63,46","24,0","61,45"
Subir,IGS,Blq. 2,Divisible,,"19,0","67,32","12,0","62,34","1,0","69,53","13,0","64,15","11,0","62,17","12,0","66,31","12,0","63,25","1,0","63,20","10,0","62,95","10,0","61,86","10,0","61,30","10,0","60,22","3,0","63,87","3,0","62,71","3,0","62,02","3,0","62,06","3,0","61,19","3,0","62,16","3,0","60,78","3,0","62,43","7,0","61,32","6,0","61,24","5,0","74,94","6,0","63,78","2,0","63,66","6,0","63,15","6,0","62,89","3,0","87,67","1,0","85,27","1,0","82,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","4,41","2,0","6,00","2,0","6,00","3,0","4,13","2,0","6,00","3,0","4,24","2,0","5,78","2,0","5,95","2,0","6,05","2,0","3,25","3,0","3,01","3,0","3,02","3,0","3,00","3,0","3,03","5,0","3,01","2,0","3,71","2,0","3,68","2,0","3,65","2,0","3,62","2,0","3,87","3,0","4,09","3,0","4,09","2,0","6,49","2,0","10,19","4,0","9,10","2,0","20,88","2,0","33,77","4,0","42,22",,,"2,0","57,53",,,"10,0","61,71","5,0","58,35","9,0","60,72","2,0","65,43","9,0","62,93","9,0","68,78","8,0","71,73","3,0","76,67","3,0","68,30","10,0","69,15","10,0","63,47","4,0","63,78","10,0","61,57"
Subir,IGS,Blq. 2,Indivisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,0","40,32",,,"28,0","57,32",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IGS,Blq. 3,Divisible,,"4,0","72,09","18,0","63,20","14,0","70,34","1,0","66,14","13,0","66,19","1,0","67,49","1,0","65,34","10,0","63,47","1,0","63,51","1,0","62,77","3,0","64,14","3,0","63,76","3,0","68,03","3,0","66,32","3,0","65,16","3,0","64,71","3,0","63,46","7,0","72,54","7,0","71,03","7,0","69,51","7,0","68,12","6,0","64,90",,,"2,0","65,67","2,0","63,96","5,0","71,77","5,0","70,81",,,"3,0","85,91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","6,07","2,0","6,10","2,0","6,13","2,0","6,08","2,0","5,97","2,0","6,00","2,0","6,00","2,0","6,00","2,0","4,69","2,0","4,91","3,0","4,04","1,0","6,04","1,0","4,88","1,0","6,61","2,0","12,56","1,0","11,88","2,0","26,35","2,0","44,93","2,0","45,24","2,0","41,43","1,0","63,45","10,0","57,46","10,0","65,47","11,0","58,83","11,0","62,16","3,0","65,86","10,0","65,95","10,0","72,51","10,0","72,39","10,0","77,00","10,0","69,37","10,0","76,18","4,0","64,29","12,0","70,02","13,0","65,91"
Subir,IGS,Blq. 4,Divisible,,"4,0","73,72","4,0","68,68","3,0","75,00","3,0","70,22","1,0","70,14","3,0","70,19","3,0","67,35","3,0","64,41","3,0","64,54","3,0","64,06","3,0","69,17","3,0","68,35","9,0","77,36","9,0","75,89","9,0","75,03","9,0","75,02","8,0","73,82",,,,,,,,,,,,,"5,0","73,70","5,0","72,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","6,70","1,0","7,05","2,0","6,00","2,0","6,00","2,0","6,80","2,0","6,33","1,0","6,05","2,0","7,38",,,"1,0","13,01","1,0","38,39","1,0","66,21","2,0","57,97","4,0","43,16","3,0","68,04","10,0","60,38","2,0","68,33","12,0","62,45","11,0","68,38","10,0","68,67","3,0","66,78","3,0","73,89","3,0","72,95","1,0","84,18","10,0","75,60","1,0","84,88","12,0","68,12","2,0","88,19","1,0","70,33"
Subir,IGS,Blq. 5,Divisible,,"1,0","75,73","4,0","70,06","3,0","76,56","3,0","71,42","3,0","73,75","3,0","70,42","3,0","74,48","3,0","70,72","3,0","70,36","3,0","69,45","2,0","74,08","1,0","112,36","1,0","117,92","1,0","113,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","6,96",,,,,,,"1,0","51,90","1,0","99,55","1,0","86,70","1,0","44,77","3,0","68,51","2,0","62,34","3,0","75,80","3,0","74,42","1,0","69,55","11,0","73,24","12,0","69,46","12,0","76,55","11,0","80,06","10,0","84,55","2,0","98,39","2,0","97,84","1,0","73,59","3,0","110,22","2,0","84,78"
Subir,IGS,Blq. 6,Divisible,,"3,0","95,14","1,0","72,97","3,0","84,69","3,0","79,11","3,0","74,52","3,0","78,16","2,0","84,42","2,0","79,72","2,0","82,79","2,0","75,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","138,04","3,0","47,77","9,0","72,53","1,0","68,95","3,0","85,70","4,0","75,22","3,0","75,27","1,0","74,43","1,0","74,60","1,0","81,79","1,0","80,47","2,0","100,98","3,0","117,33","3,0","117,62","2,0","88,98",,,"3,0","108,06"
Subir,IGS,Blq. 7,Divisible,,,,"3,0","90,28",,,,,"3,0","82,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0","52,50","2,0","76,46","3,0","71,38","1,0","117,69","1,0","120,25","2,0","81,54","3,0","78,49","3,0","76,47","2,0","101,78","2,0","99,09","2,0","108,86","1,0","136,21","1,0","130,05","3,0","109,10",,,,
Subir,IGS,Blq. 8,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","58,23","2,0","78,79","3,0","76,28","1,0","127,91",,,"3,0","95,72","2,0","89,14","2,0","90,93","2,0","103,42","2,0","101,96","3,0","130,09",,,,,"1,0","116,14",,,,
